,index,FIPS Code,State,Year,Month,Civilian Non-Institutional Population,Labor Force Total,Labor Force Percent of Population,Employment Total,Employment Percent of Population,Unemployment Total,Unemployment Rate,State Code
9204,27655,37,North Carolina,2019,June,"8,247,941","5,072,883",61.5,"4,879,125",59.2,"193,758",3.8,NC
9205,27656,38,North Dakota,2019,June,"583,566","409,407",70.2,"399,868",68.5,"9,539",2.3,ND
9206,27657,39,Ohio,2019,June,"9,240,152","5,830,138",63.1,"5,591,950",60.5,"238,188",4.1,OH
9207,27658,40,Oklahoma,2019,June,"3,029,295","1,843,994",60.9,"1,788,112",59,"55,882",3,OK
9208,27659,41,Oregon,2019,June,"3,406,868","2,104,097",61.8,"2,025,554",59.5,"78,543",3.7,OR
9209,27660,42,Pennsylvania,2019,June,"10,272,181","6,482,360",63.1,"6,200,143",60.4,"282,217",4.4,PA
9210,27661,44,Rhode Island,2019,June,"862,790","556,948",64.6,"537,155",62.3,"19,793",3.6,RI
9211,27662,45,South Carolina,2019,June,"4,065,007","2,368,193",58.3,"2,303,239",56.7,"64,954",2.7,SC
9212,27663,46,South Dakota,2019,June,"673,734","462,765",68.7,"448,881",66.6,"13,884",3,SD
9213,27664,47,Tennessee,2019,June,"5,376,724","3,331,228",62,"3,221,931",59.9,"109,297",3.3,TN
9214,27665,48,Texas,2019,June,"21,908,726","14,001,987",63.9,"13,521,952",61.7,"480,035",3.4,TX
9215,27666,49,Utah,2019,June,"2,347,248","1,606,145",68.4,"1,565,787",66.7,"40,358",2.5,UT
9216,27667,50,Vermont,2019,June,"518,005","343,701",66.4,"336,152",64.9,"7,549",2.2,VT
9217,27668,51,Virginia,2019,June,"6,681,878","4,421,093",66.2,"4,304,002",64.4,"117,091",2.6,VA
9218,27669,53,Washington,2019,June,"6,016,231","3,905,366",64.9,"3,743,850",62.2,"161,516",4.1,WA
9219,27670,54,West Virginia,2019,June,"1,449,532","796,461",54.9,"758,311",52.3,"38,150",4.8,WV
9220,27671,55,Wisconsin,2019,June,"4,632,110","3,094,520",66.8,"2,991,596",64.6,"102,924",3.3,WI
9221,27672,56,Wyoming,2019,June,"451,126","295,794",65.6,"285,278",63.2,"10,516",3.6,WY
9222,27673,1,Alabama,2019,July,"3,865,605","2,235,879",57.8,"2,171,719",56.2,"64,160",2.9,AL
9223,27674,2,Alaska,2019,July,"546,124","353,957",64.8,"334,776",61.3,"19,181",5.4,AK
9224,27675,4,Arizona,2019,July,"5,729,725","3,542,350",61.8,"3,370,439",58.8,"171,911",4.9,AZ
9225,27676,5,Arkansas,2019,July,"2,345,384","1,362,767",58.1,"1,315,064",56.1,"47,703",3.5,AR
9226,27677,6,California,2019,July,"31,042,729","19,328,532",62.3,"18,540,122",59.7,"788,410",4.1,CA
9227,27678,37,Los Angeles County,2019,July,"8,048,397","5,113,999",63.5,"4,884,120",60.7,"229,879",4.5,
9228,27679,8,Colorado,2019,July,"4,550,388","3,126,269",68.7,"3,046,294",66.9,"79,975",2.6,CO
9229,27680,9,Connecticut,2019,July,"2,883,814","1,915,887",66.4,"1,848,378",64.1,"67,509",3.5,CT
9230,27681,10,Delaware,2019,July,"780,911","487,919",62.5,"470,296",60.2,"17,623",3.6,DE
9231,27682,11,District of Columbia,2019,July,"580,686","415,412",71.5,"393,606",67.8,"21,806",5.2,
9232,27683,12,Florida,2019,July,"17,423,120","10,332,690",59.3,"9,996,851",57.4,"335,839",3.3,FL
9233,27684,13,Georgia,2019,July,"8,208,646","5,146,869",62.7,"4,966,970",60.5,"179,899",3.5,GA
9234,27685,15,Hawaii,2019,July,"1,090,419","667,702",61.2,"651,326",59.7,"16,376",2.5,HI
9235,27686,16,Idaho,2019,July,"1,370,929","880,762",64.2,"856,393",62.5,"24,369",2.8,ID
9236,27687,17,Illinois,2019,July,"9,994,924","6,445,778",64.5,"6,196,074",62,"249,704",3.9,IL
9237,27688,18,Indiana,2019,July,"5,244,373","3,372,715",64.3,"3,266,416",62.3,"106,299",3.2,IN
9238,27689,19,Iowa,2019,July,"2,471,822","1,735,802",70.2,"1,687,468",68.3,"48,334",2.8,IA
9239,27690,20,Kansas,2019,July,"2,227,416","1,493,014",67,"1,446,400",64.9,"46,614",3.1,KS
9240,27691,21,Kentucky,2019,July,"3,497,135","2,071,101",59.2,"1,985,516",56.8,"85,585",4.1,KY
9241,27692,22,Louisiana,2019,July,"3,583,771","2,115,698",59,"2,020,553",56.4,"95,145",4.5,LA
9242,27693,23,Maine,2019,July,"1,111,651","695,443",62.6,"676,713",60.9,"18,730",2.7,ME
9243,27694,24,Maryland,2019,July,"4,766,235","3,272,522",68.7,"3,158,624",66.3,"113,898",3.5,MD
9244,27695,25,Massachusetts,2019,July,"5,637,007","3,781,940",67.1,"3,669,520",65.1,"112,420",3,MA
9245,27696,26,Michigan,2019,July,"7,990,228","4,953,147",62,"4,748,325",59.4,"204,822",4.1,MI
9246,27697,27,Minnesota,2019,July,"4,425,397","3,095,230",69.9,"2,998,435",67.8,"96,795",3.1,MN
9247,27698,28,Mississippi,2019,July,"2,287,134","1,282,461",56.1,"1,210,441",52.9,"72,020",5.6,MS
9248,27699,29,Missouri,2019,July,"4,814,438","3,077,086",63.9,"2,978,080",61.9,"99,006",3.2,MO
9249,27700,30,Montana,2019,July,"851,600","537,145",63.1,"517,862",60.8,"19,283",3.6,MT
9250,27701,31,Nebraska,2019,July,"1,479,137","1,040,368",70.3,"1,009,438",68.2,"30,930",3,NE
9251,27702,32,Nevada,2019,July,"2,435,079","1,568,679",64.4,"1,507,794",61.9,"60,885",3.9,NV
9252,27703,33,New Hampshire,2019,July,"1,122,270","773,478",68.9,"753,460",67.1,"20,018",2.6,NH
9253,27704,34,New Jersey,2019,July,"7,073,099","4,521,676",63.9,"4,372,820",61.8,"148,856",3.3,NJ
9254,27705,35,New Mexico,2019,July,"1,641,591","960,112",58.5,"912,277",55.6,"47,835",5,NM
9255,27706,36,New York,2019,July,"15,657,488","9,495,297",60.6,"9,134,428",58.3,"360,869",3.8,NY
9256,27707,51000,New York city,2019,July,"6,737,301","4,067,296",60.4,"3,912,776",58.1,"154,520",3.8,
9257,27708,37,North Carolina,2019,July,"8,257,458","5,079,570",61.5,"4,887,439",59.2,"192,131",3.8,NC
9258,27709,38,North Dakota,2019,July,"583,776","409,463",70.1,"399,830",68.5,"9,633",2.4,ND
9259,27710,39,Ohio,2019,July,"9,242,913","5,840,899",63.2,"5,597,492",60.6,"243,407",4.2,OH
9260,27711,40,Oklahoma,2019,July,"3,031,109","1,845,998",60.9,"1,789,265",59,"56,733",3.1,OK
9261,27712,41,Oregon,2019,July,"3,410,117","2,105,063",61.7,"2,027,770",59.5,"77,293",3.7,OR
9262,27713,42,Pennsylvania,2019,July,"10,273,325","6,492,519",63.2,"6,204,677",60.4,"287,842",4.4,PA
9263,27714,44,Rhode Island,2019,July,"862,916","558,116",64.7,"537,986",62.3,"20,130",3.6,RI
9264,27715,45,South Carolina,2019,July,"4,070,299","2,367,034",58.2,"2,306,140",56.7,"60,894",2.6,SC
9265,27716,46,South Dakota,2019,July,"674,371","463,365",68.7,"449,394",66.6,"13,971",3,SD
9266,27717,47,Tennessee,2019,July,"5,381,375","3,333,056",61.9,"3,222,787",59.9,"110,269",3.3,TN
9267,27718,48,Texas,2019,July,"21,938,858","14,039,457",64,"13,551,722",61.8,"487,735",3.5,TX
9268,27719,49,Utah,2019,July,"2,351,704","1,610,100",68.5,"1,570,182",66.8,"39,918",2.5,UT
9269,27720,50,Vermont,2019,July,"518,111","343,661",66.3,"335,893",64.8,"7,768",2.3,VT
9270,27721,51,Virginia,2019,July,"6,686,119","4,427,256",66.2,"4,311,089",64.5,"116,167",2.6,VA
9271,27722,53,Washington,2019,July,"6,023,628","3,915,017",65,"3,754,579",62.3,"160,438",4.1,WA
9272,27723,54,West Virginia,2019,July,"1,449,143","798,261",55.1,"759,503",52.4,"38,758",4.9,WV
9273,27724,55,Wisconsin,2019,July,"4,634,420","3,096,087",66.8,"2,991,888",64.6,"104,199",3.4,WI
9274,27725,56,Wyoming,2019,July,"451,343","296,350",65.7,"285,492",63.3,"10,858",3.7,WY
9275,27726,1,Alabama,2019,August,"3,867,674","2,239,172",57.9,"2,175,837",56.3,"63,335",2.8,AL
9276,27727,2,Alaska,2019,August,"546,150","354,167",64.8,"335,004",61.3,"19,163",5.4,AK
9277,27728,4,Arizona,2019,August,"5,742,211","3,550,819",61.8,"3,378,991",58.8,"171,828",4.8,AZ
9278,27729,5,Arkansas,2019,August,"2,346,922","1,364,569",58.1,"1,316,245",56.1,"48,324",3.5,AR
9279,27730,6,California,2019,August,"31,051,769","19,352,881",62.3,"18,558,815",59.8,"794,066",4.1,CA
9280,27731,37,Los Angeles County,2019,August,"8,045,598","5,127,878",63.7,"4,895,200",60.8,"232,678",4.5,
9281,27732,8,Colorado,2019,August,"4,556,290","3,132,792",68.8,"3,052,730",67,"80,062",2.6,CO
9282,27733,9,Connecticut,2019,August,"2,884,364","1,918,619",66.5,"1,850,457",64.2,"68,162",3.6,CT
9283,27734,10,Delaware,2019,August,"781,909","489,118",62.6,"470,836",60.2,"18,282",3.7,DE
9284,27735,11,District of Columbia,2019,August,"581,053","416,236",71.6,"394,588",67.9,"21,648",5.2,
9285,27736,12,Florida,2019,August,"17,446,500","10,362,186",59.4,"10,024,780",57.5,"337,406",3.3,FL
9286,27737,13,Georgia,2019,August,"8,217,762","5,157,087",62.8,"4,978,768",60.6,"178,319",3.5,GA
9287,27738,15,Hawaii,2019,August,"1,090,268","669,054",61.4,"652,992",59.9,"16,062",2.4,HI
9288,27739,16,Idaho,2019,August,"1,374,226","883,352",64.3,"858,885",62.5,"24,467",2.8,ID
9289,27740,17,Illinois,2019,August,"9,993,687","6,437,758",64.4,"6,192,198",62,"245,560",3.8,IL
9290,27741,18,Indiana,2019,August,"5,247,759","3,377,418",64.4,"3,270,800",62.3,"106,618",3.2,IN
9291,27742,19,Iowa,2019,August,"2,472,948","1,738,561",70.3,"1,689,416",68.3,"49,145",2.8,IA
9292,27743,20,Kansas,2019,August,"2,228,430","1,495,521",67.1,"1,448,506",65,"47,015",3.1,KS
9293,27744,21,Kentucky,2019,August,"3,498,575","2,075,521",59.3,"1,989,597",56.9,"85,924",4.1,KY
9294,27745,22,Louisiana,2019,August,"3,584,102","2,122,853",59.2,"2,023,921",56.5,"98,932",4.7,LA
9295,27746,23,Maine,2019,August,"1,112,377","696,744",62.6,"677,613",60.9,"19,131",2.7,ME
9296,27747,24,Maryland,2019,August,"4,767,772","3,279,210",68.8,"3,165,105",66.4,"114,105",3.5,MD
9297,27748,25,Massachusetts,2019,August,"5,639,040","3,783,223",67.1,"3,670,782",65.1,"112,441",3,MA
9298,27749,26,Michigan,2019,August,"7,992,084","4,954,309",62,"4,751,549",59.5,"202,760",4.1,MI
9299,27750,27,Minnesota,2019,August,"4,428,165","3,100,765",70,"3,003,367",67.8,"97,398",3.1,MN
9300,27751,28,Mississippi,2019,August,"2,287,500","1,285,009",56.2,"1,211,834",53,"73,175",5.7,MS
9301,27752,29,Missouri,2019,August,"4,817,071","3,083,765",64,"2,982,141",61.9,"101,624",3.3,MO
9302,27753,30,Montana,2019,August,"852,602","538,480",63.2,"519,016",60.9,"19,464",3.6,MT
9303,27754,31,Nebraska,2019,August,"1,480,038","1,041,747",70.4,"1,010,685",68.3,"31,062",3,NE
9304,27755,32,Nevada,2019,August,"2,439,491","1,574,877",64.6,"1,514,207",62.1,"60,670",3.9,NV
9305,27756,33,New Hampshire,2019,August,"1,123,143","774,800",69,"754,627",67.2,"20,173",2.6,NH
9306,27757,34,New Jersey,2019,August,"7,074,870","4,537,449",64.1,"4,383,767",62,"153,682",3.4,NJ
9307,27758,35,New Mexico,2019,August,"1,642,901","961,660",58.5,"913,746",55.6,"47,914",5,NM
9308,27759,36,New York,2019,August,"15,653,836","9,502,975",60.7,"9,140,474",58.4,"362,501",3.8,NY
9309,27760,51000,New York city,2019,August,"6,732,026","4,068,959",60.4,"3,915,627",58.2,"153,332",3.8,
9310,27761,37,North Carolina,2019,August,"8,267,800","5,087,067",61.5,"4,897,049",59.2,"190,018",3.7,NC
9311,27762,38,North Dakota,2019,August,"583,988","409,603",70.1,"399,917",68.5,"9,686",2.4,ND
9312,27763,39,Ohio,2019,August,"9,245,841","5,851,393",63.3,"5,604,276",60.6,"247,117",4.2,OH
9313,27764,40,Oklahoma,2019,August,"3,033,521","1,848,246",60.9,"1,790,611",59,"57,635",3.1,OK
9314,27765,41,Oregon,2019,August,"3,413,384","2,106,623",61.7,"2,030,826",59.5,"75,797",3.6,OR
9315,27766,42,Pennsylvania,2019,August,"10,275,707","6,504,482",63.3,"6,210,321",60.4,"294,161",4.5,PA
9316,27767,44,Rhode Island,2019,August,"863,153","559,529",64.8,"539,146",62.5,"20,383",3.6,RI
9317,27768,45,South Carolina,2019,August,"4,076,297","2,366,626",58.1,"2,308,837",56.6,"57,789",2.4,SC
9318,27769,46,South Dakota,2019,August,"674,976","464,032",68.7,"449,987",66.7,"14,045",3,SD
9319,27770,47,Tennessee,2019,August,"5,387,165","3,335,043",61.9,"3,223,344",59.8,"111,699",3.3,TN
9320,27771,48,Texas,2019,August,"21,973,020","14,078,792",64.1,"13,582,783",61.8,"496,009",3.5,TX
9321,27772,49,Utah,2019,August,"2,356,169","1,614,348",68.5,"1,574,747",66.8,"39,601",2.5,UT
9322,27773,50,Vermont,2019,August,"518,273","343,841",66.3,"335,776",64.8,"8,065",2.3,VT
9323,27774,51,Virginia,2019,August,"6,690,638","4,434,846",66.3,"4,319,000",64.6,"115,846",2.6,VA
9324,27775,53,Washington,2019,August,"6,031,259","3,923,782",65.1,"3,764,361",62.4,"159,421",4.1,WA
9325,27776,54,West Virginia,2019,August,"1,448,901","800,022",55.2,"760,575",52.5,"39,447",4.9,WV
9326,27777,55,Wisconsin,2019,August,"4,636,987","3,097,266",66.8,"2,992,435",64.5,"104,831",3.4,WI
9327,27778,56,Wyoming,2019,August,"451,683","296,892",65.7,"285,705",63.3,"11,187",3.8,WY
9328,27779,1,Alabama,2019,September,"3,869,937","2,242,568",57.9,"2,179,776",56.3,"62,792",2.8,AL
9329,27780,2,Alaska,2019,September,"546,193","354,265",64.9,"335,381",61.4,"18,884",5.3,AK
9330,27781,4,Arizona,2019,September,"5,754,979","3,559,219",61.8,"3,388,474",58.9,"170,745",4.8,AZ
9331,27782,5,Arkansas,2019,September,"2,348,558","1,367,000",58.2,"1,318,483",56.1,"48,517",3.5,AR
9332,27783,6,California,2019,September,"31,062,463","19,381,576",62.4,"18,584,676",59.8,"796,900",4.1,CA
9333,27784,37,Los Angeles County,2019,September,"8,042,852","5,143,717",64,"4,908,840",61,"234,877",4.6,
9334,27785,8,Colorado,2019,September,"4,562,413","3,139,764",68.8,"3,059,740",67.1,"80,024",2.5,CO
9335,27786,9,Connecticut,2019,September,"2,885,043","1,921,554",66.6,"1,852,927",64.2,"68,627",3.6,CT
9336,27787,10,Delaware,2019,September,"782,978","490,313",62.6,"471,510",60.2,"18,803",3.8,DE
9337,27788,11,District of Columbia,2019,September,"581,435","417,270",71.8,"395,914",68.1,"21,356",5.1,
9338,27789,12,Florida,2019,September,"17,470,770","10,391,422",59.5,"10,054,571",57.6,"336,851",3.2,FL
9339,27790,13,Georgia,2019,September,"8,227,288","5,167,986",62.8,"4,992,227",60.7,"175,759",3.4,GA
9340,27791,15,Hawaii,2019,September,"1,090,192","670,771",61.5,"655,171",60.1,"15,600",2.3,HI
9341,27792,16,Idaho,2019,September,"1,377,619","885,757",64.3,"861,511",62.5,"24,246",2.7,ID
9342,27793,17,Illinois,2019,September,"9,992,956","6,429,207",64.3,"6,188,739",61.9,"240,468",3.7,IL
9343,27794,18,Indiana,2019,September,"5,251,359","3,384,123",64.4,"3,277,361",62.4,"106,762",3.2,IN
9344,27795,19,Iowa,2019,September,"2,474,160","1,741,239",70.4,"1,691,639",68.4,"49,600",2.8,IA
9345,27796,20,Kansas,2019,September,"2,229,568","1,498,108",67.2,"1,450,972",65.1,"47,136",3.1,KS
9346,27797,21,Kentucky,2019,September,"3,500,176","2,079,723",59.4,"1,993,779",57,"85,944",4.1,KY
9347,27798,22,Louisiana,2019,September,"3,584,700","2,130,301",59.4,"2,028,230",56.6,"102,071",4.8,LA
9348,27799,23,Maine,2019,September,"1,113,156","697,848",62.7,"678,669",61,"19,179",2.7,ME
9349,27800,24,Maryland,2019,September,"4,769,535","3,285,417",68.9,"3,172,340",66.5,"113,077",3.4,MD
9350,27801,25,Massachusetts,2019,September,"5,641,308","3,784,702",67.1,"3,672,571",65.1,"112,131",3,MA
9351,27802,26,Michigan,2019,September,"7,994,298","4,954,741",62,"4,755,863",59.5,"198,878",4,MI
9352,27803,27,Minnesota,2019,September,"4,431,178","3,105,451",70.1,"3,008,299",67.9,"97,152",3.1,MN
9353,27804,28,Mississippi,2019,September,"2,287,965","1,286,610",56.2,"1,213,257",53,"73,353",5.7,MS
9354,27805,29,Missouri,2019,September,"4,819,891","3,090,723",64.1,"2,986,755",62,"103,968",3.4,MO
9355,27806,30,Montana,2019,September,"853,702","539,844",63.2,"520,319",60.9,"19,525",3.6,MT
9356,27807,31,Nebraska,2019,September,"1,481,039","1,043,236",70.4,"1,012,221",68.3,"31,015",3,NE
9357,27808,32,Nevada,2019,September,"2,443,975","1,581,000",64.7,"1,520,987",62.2,"60,013",3.8,NV
9358,27809,33,New Hampshire,2019,September,"1,124,080","776,111",69,"755,882",67.2,"20,229",2.6,NH
9359,27810,34,New Jersey,2019,September,"7,076,941","4,553,068",64.3,"4,394,955",62.1,"158,113",3.5,NJ
9360,27811,35,New Mexico,2019,September,"1,644,320","963,255",58.6,"915,438",55.7,"47,817",5,NM
9361,27812,36,New York,2019,September,"15,650,935","9,513,798",60.8,"9,152,288",58.5,"361,510",3.8,NY
9362,27813,51000,New York city,2019,September,"6,726,740","4,071,817",60.5,"3,920,675",58.3,"151,142",3.7,
9363,27814,37,North Carolina,2019,September,"8,278,557","5,094,993",61.5,"4,908,194",59.3,"186,799",3.7,NC
9364,27815,38,North Dakota,2019,September,"584,230","409,783",70.1,"400,159",68.5,"9,624",2.3,ND
9365,27816,39,Ohio,2019,September,"9,249,209","5,860,933",63.4,"5,613,289",60.7,"247,644",4.2,OH
9366,27817,40,Oklahoma,2019,September,"3,036,112","1,850,817",61,"1,792,888",59.1,"57,929",3.1,OK
9367,27818,41,Oregon,2019,September,"3,416,813","2,108,206",61.7,"2,034,404",59.5,"73,802",3.5,OR
9368,27819,42,Pennsylvania,2019,September,"10,278,544","6,516,504",63.4,"6,217,673",60.5,"298,831",4.6,PA
9369,27820,44,Rhode Island,2019,September,"863,449","560,845",65,"540,483",62.6,"20,362",3.6,RI
9370,27821,45,South Carolina,2019,September,"4,082,483","2,367,482",58,"2,311,482",56.6,"56,000",2.4,SC
9371,27822,46,South Dakota,2019,September,"675,644","464,650",68.8,"450,643",66.7,"14,007",3,SD
9372,27823,47,Tennessee,2019,September,"5,393,158","3,338,025",61.9,"3,225,049",59.8,"112,976",3.4,TN
9373,27824,48,Texas,2019,September,"22,008,347","14,115,779",64.1,"13,616,230",61.9,"499,549",3.5,TX
9374,27825,49,Utah,2019,September,"2,360,793","1,618,931",68.6,"1,579,660",66.9,"39,271",2.4,UT
9375,27826,50,Vermont,2019,September,"518,428","344,211",66.4,"335,862",64.8,"8,349",2.4,VT
9376,27827,51,Virginia,2019,September,"6,695,531","4,443,686",66.4,"4,328,656",64.6,"115,030",2.6,VA
9377,27828,53,Washington,2019,September,"6,039,196","3,931,891",65.1,"3,774,351",62.5,"157,540",4,WA
9378,27829,54,West Virginia,2019,September,"1,448,734","801,621",55.3,"761,840",52.6,"39,781",5,WV
9379,27830,55,Wisconsin,2019,September,"4,639,751","3,098,154",66.8,"2,993,572",64.5,"104,582",3.4,WI
9380,27831,56,Wyoming,2019,September,"452,040","297,378",65.8,"285,966",63.3,"11,412",3.8,WY
9381,27832,1,Alabama,2019,October,"3,872,005","2,245,134",58,"2,182,927",56.4,"62,207",2.8,AL
9382,27833,2,Alaska,2019,October,"546,253","354,160",64.8,"335,789",61.5,"18,371",5.2,AK
9383,27834,4,Arizona,2019,October,"5,767,426","3,567,196",61.9,"3,398,108",58.9,"169,088",4.7,AZ
9384,27835,5,Arkansas,2019,October,"2,350,098","1,369,548",58.3,"1,321,163",56.2,"48,385",3.5,AR
9385,27836,6,California,2019,October,"31,071,318","19,409,073",62.5,"18,611,910",59.9,"797,163",4.1,CA
9386,27837,37,Los Angeles County,2019,October,"8,040,065","5,160,033",64.2,"4,923,426",61.2,"236,607",4.6,
9387,27838,8,Colorado,2019,October,"4,568,307","3,146,155",68.9,"3,066,205",67.1,"79,950",2.5,CO
9388,27839,9,Connecticut,2019,October,"2,885,631","1,923,882",66.7,"1,855,057",64.3,"68,825",3.6,CT
9389,27840,10,Delaware,2019,October,"783,996","491,392",62.7,"472,205",60.2,"19,187",3.9,DE
9390,27841,11,District of Columbia,2019,October,"581,772","418,385",71.9,"397,434",68.3,"20,951",5,
9391,27842,12,Florida,2019,October,"17,494,169","10,417,919",59.6,"10,083,201",57.6,"334,718",3.2,FL
9392,27843,13,Georgia,2019,October,"8,236,438","5,178,965",62.9,"5,006,146",60.8,"172,819",3.3,GA
9393,27844,15,Hawaii,2019,October,"1,090,017","672,425",61.7,"657,423",60.3,"15,002",2.2,HI
9394,27845,16,Idaho,2019,October,"1,380,905","887,783",64.3,"864,059",62.6,"23,724",2.7,ID
9395,27846,17,Illinois,2019,October,"9,991,696","6,419,051",64.2,"6,185,129",61.9,"233,922",3.6,IL
9396,27847,18,Indiana,2019,October,"5,254,766","3,389,710",64.5,"3,283,284",62.5,"106,426",3.1,IN
9397,27848,19,Iowa,2019,October,"2,475,313","1,742,983",70.4,"1,693,374",68.4,"49,609",2.8,IA
9398,27849,20,Kansas,2019,October,"2,230,598","1,500,323",67.3,"1,453,350",65.2,"46,973",3.1,KS
9399,27850,21,Kentucky,2019,October,"3,501,637","2,082,967",59.5,"1,997,368",57,"85,599",4.1,KY
9400,27851,22,Louisiana,2019,October,"3,585,062","2,137,472",59.6,"2,033,350",56.7,"104,122",4.9,LA
9401,27852,23,Maine,2019,October,"1,113,920","698,672",62.7,"679,614",61,"19,058",2.7,ME
9402,27853,24,Maryland,2019,October,"4,771,088","3,290,807",69,"3,179,659",66.6,"111,148",3.4,MD
9403,27854,25,Massachusetts,2019,October,"5,643,397","3,785,377",67.1,"3,674,106",65.1,"111,271",2.9,MA
9404,27855,26,Michigan,2019,October,"7,996,150","4,953,762",62,"4,760,278",59.5,"193,484",3.9,MI
9405,27856,27,Minnesota,2019,October,"4,434,016","3,109,362",70.1,"3,013,162",68,"96,200",3.1,MN
9406,27857,28,Mississippi,2019,October,"2,288,305","1,287,058",56.2,"1,214,486",53.1,"72,572",5.6,MS
9407,27858,29,Missouri,2019,October,"4,822,582","3,096,557",64.2,"2,990,876",62,"105,681",3.4,MO
9408,27859,30,Montana,2019,October,"854,715","541,118",63.3,"521,645",61,"19,473",3.6,MT
9409,27860,31,Nebraska,2019,October,"1,481,955","1,044,517",70.5,"1,013,744",68.4,"30,773",2.9,NE
9410,27861,32,Nevada,2019,October,"2,448,374","1,586,738",64.8,"1,527,688",62.4,"59,050",3.7,NV
9411,27862,33,New Hampshire,2019,October,"1,124,967","777,002",69.1,"756,850",67.3,"20,152",2.6,NH
9412,27863,34,New Jersey,2019,October,"7,078,684","4,566,562",64.5,"4,405,312",62.2,"161,250",3.5,NJ
9413,27864,35,New Mexico,2019,October,"1,645,643","964,590",58.6,"916,937",55.7,"47,653",4.9,NM
9414,27865,36,New York,2019,October,"15,647,260","9,524,726",60.9,"9,166,554",58.6,"358,172",3.8,NY
9415,27866,51000,New York city,2019,October,"6,721,440","4,075,008",60.6,"3,926,676",58.4,"148,332",3.6,
9416,27867,37,North Carolina,2019,October,"8,288,916","5,102,287",61.6,"4,919,286",59.3,"183,001",3.6,NC
9417,27868,38,North Dakota,2019,October,"584,452","409,836",70.1,"400,374",68.5,"9,462",2.3,ND
9418,27869,39,Ohio,2019,October,"9,252,182","5,869,890",63.4,"5,623,254",60.8,"246,636",4.2,OH
9419,27870,40,Oklahoma,2019,October,"3,038,533","1,853,060",61,"1,795,497",59.1,"57,563",3.1,OK
9420,27871,41,Oregon,2019,October,"3,420,102","2,109,607",61.7,"2,037,899",59.6,"71,708",3.4,OR
9421,27872,42,Pennsylvania,2019,October,"10,280,988","6,526,543",63.5,"6,224,885",60.5,"301,658",4.6,PA
9422,27873,44,Rhode Island,2019,October,"863,711","561,826",65,"541,650",62.7,"20,176",3.6,RI
9423,27874,45,South Carolina,2019,October,"4,088,460","2,368,998",57.9,"2,313,318",56.6,"55,680",2.4,SC
9424,27875,46,South Dakota,2019,October,"676,238","465,041",68.8,"451,194",66.7,"13,847",3,SD
9425,27876,47,Tennessee,2019,October,"5,398,996","3,341,366",61.9,"3,227,055",59.8,"114,311",3.4,TN
9426,27877,48,Texas,2019,October,"22,042,462","14,145,807",64.2,"13,647,759",61.9,"498,048",3.5,TX
9427,27878,49,Utah,2019,October,"2,365,287","1,623,452",68.6,"1,584,461",67,"38,991",2.4,UT
9428,27879,50,Vermont,2019,October,"518,595","344,591",66.4,"336,052",64.8,"8,539",2.5,VT
9429,27880,51,Virginia,2019,October,"6,700,112","4,452,045",66.4,"4,338,608",64.8,"113,437",2.5,VA
9430,27881,53,Washington,2019,October,"6,046,858","3,939,393",65.1,"3,784,478",62.6,"154,915",3.9,WA
9431,27882,54,West Virginia,2019,October,"1,448,521","802,987",55.4,"763,271",52.7,"39,716",4.9,WV
9432,27883,55,Wisconsin,2019,October,"4,642,347","3,098,170",66.7,"2,994,445",64.5,"103,725",3.3,WI
9433,27884,56,Wyoming,2019,October,"452,379","297,774",65.8,"286,188",63.3,"11,586",3.9,WY
9434,27885,1,Alabama,2019,November,"3,873,710","2,245,681",58,"2,184,363",56.4,"61,318",2.7,AL
9435,27886,2,Alaska,2019,November,"546,204","353,902",64.8,"336,054",61.5,"17,848",5,AK
9436,27887,4,Arizona,2019,November,"5,779,302","3,573,493",61.8,"3,405,586",58.9,"167,907",4.7,AZ
9437,27888,5,Arkansas,2019,November,"2,351,416","1,371,392",58.3,"1,323,096",56.3,"48,296",3.5,AR
9438,27889,6,California,2019,November,"31,078,032","19,428,005",62.5,"18,629,523",59.9,"798,482",4.1,CA
9439,27890,37,Los Angeles County,2019,November,"8,037,013","5,174,375",64.4,"4,935,596",61.4,"238,779",4.6,
9440,27891,8,Colorado,2019,November,"4,573,834","3,150,945",68.9,"3,070,651",67.1,"80,294",2.5,CO
9441,27892,9,Connecticut,2019,November,"2,885,855","1,924,643",66.7,"1,855,727",64.3,"68,916",3.6,CT
9442,27893,10,Delaware,2019,November,"784,946","492,180",62.7,"472,634",60.2,"19,546",4,DE
9443,27894,11,District of Columbia,2019,November,"582,122","419,325",72,"398,766",68.5,"20,559",4.9,
9444,27895,12,Florida,2019,November,"17,515,663","10,438,251",59.6,"10,104,965",57.7,"333,286",3.2,FL
9445,27896,13,Georgia,2019,November,"8,244,931","5,188,077",62.9,"5,017,472",60.9,"170,605",3.3,GA
9446,27897,15,Hawaii,2019,November,"1,089,866","673,465",61.8,"659,069",60.5,"14,396",2.1,HI
9447,27898,16,Idaho,2019,November,"1,384,052","889,088",64.2,"866,032",62.6,"23,056",2.6,ID
9448,27899,17,Illinois,2019,November,"9,989,539","6,405,026",64.1,"6,178,403",61.8,"226,623",3.5,IL
9449,27900,18,Indiana,2019,November,"5,257,617","3,390,052",64.5,"3,284,278",62.5,"105,774",3.1,IN
